,country,cases,deaths,recovered,active,population,lat,long
2660,USA,0,,,0,12306.0,35.520342,-84.8251725
2661,USA,0,,,0,6411.0,35.267753000000006,-86.3924
2662,USA,0,,,0,21579.0,36.1424255,-84.6279835
2663,USA,0,,,0,30267.0,36.354391,-89.149917
2664,USA,0,,,0,22068.0,36.342492,-85.290042
2665,USA,0,,,0,5082.0,36.516751,-85.0083585
2666,USA,0,,,0,16898.0,35.136635999999996,-84.5340865
2667,USA,0,,,0,33044.0,35.6172195,-84.9291325
2668,USA,0,,,0,14876.0,35.3572955,-85.4166015
2669,USA,0,,,0,19942.0,36.2547125,-85.9584755
2670,USA,0,,,0,13561.0,36.503421,-87.831445
2671,USA,0,,,0,11012.0,36.390778999999995,-86.1310745
2672,USA,0,,,0,17761.0,36.107254,-82.41855699999999
2673,USA,0,,,0,19688.0,36.300131,-83.8358625
2674,USA,0,,,0,5765.0,35.6778165,-85.431474
2675,USA,0,,,0,40878.0,35.6782875,-85.77748050000001
2676,USA,0,,,0,16558.0,35.247607,-87.7987455
2677,USA,0,,,0,33415.0,36.282799,-88.73809250000001
2678,USA,0,,,0,27107.0,35.937064500000005,-85.44760500000001
2679,USA,3,,,3,355642.0,31.0362865,-97.4920175
2680,USA,24,,,24,1986049.0,29.4374885,-98.46363050000001
2681,USA,1,,,1,94324.0,33.474645,-94.394897
2682,USA,12,,,12,370200.0,29.2119295,-95.4663235
2683,USA,2,,,2,226758.0,30.6520125,-96.3408385
2684,USA,1,,,1,37924.0,31.763885499999997,-98.93560450000001
2685,USA,6,,,6,423908.0,26.1244405,-97.506901
2686,USA,1,,,1,7665.0,34.530612,-102.2618255
2687,USA,3,,,3,42454.0,29.707077500000004,-94.6674215
2688,USA,21,,,21,1005146.0,33.193628000000004,-96.569696
2689,USA,3,,,3,148373.0,29.816233500000003,-98.3226975
2690,USA,1,,,1,4794.0,31.368963,-102.534163
2691,USA,30,,,30,2637772.0,32.767269,-96.7776255
2692,USA,1,,,1,18760.0,34.964931,-102.605366
2693,USA,12,,,12,859064.0,33.209002000000005,-97.116242
2694,USA,1,,,1,20187.0,29.098894,-97.36574399999999
2695,USA,6,,,6,840758.0,31.6946625,-106.29998700000002
2696,USA,3,,,3,179436.0,32.3007575,-96.73495799999999
2697,USA,1,,,1,35286.0,33.61411,-96.115115
2698,USA,11,,,11,787858.0,29.525434999999998,-95.75651500000001
2699,USA,9,,,9,337890.0,29.3376555,-94.8019735
2700,USA,1,,,1,123707.0,32.5138005,-94.783077
2701,USA,27,,,27,4698619.0,29.833973999999998,-95.4348615
2702,USA,6,,,6,222631.0,30.054378000000003,-98.0039075
2703,USA,2,,,2,22980.0,33.606805,-102.345688
2704,USA,2,,,2,171361.0,32.3445445,-97.3516285
2705,USA,1,,,1,20110.0,29.347975,-96.9003315
2706,USA,2,,,2,307412.0,33.6100185,-101.8213085
2707,USA,3,,,3,36552.0,28.8068055,-95.943229
2708,USA,7,,,7,254607.0,31.553646999999998,-97.2031765
2709,USA,1,,,1,50921.0,29.390571500000004,-99.1093215
2710,USA,1,,,1,172578.0,31.869133500000004,-102.0315735
2711,USA,4,,,4,590925.0,30.329022499999997,-95.463474
2712,USA,1,,,1,362265.0,27.7770085,-97.49377750000001
2713,USA,1,,,1,2131.0,35.405273,-102.6027635
2714,USA,2,,,2,119648.0,35.4016565,-101.8951355
2715,USA,1,,,1,54450.0,32.124975,-94.719045
2716,USA,5,,,5,230221.0,32.4112925,-95.2899065
2717,USA,8,,,8,2084931.0,32.7714195,-97.2914345
2718,USA,22,,,22,1248743.0,30.326373999999998,-97.77125799999999
2719,USA,4,,,4,275910.0,27.732308000000003,-99.505112
2720,USA,3,,,3,132064.0,34.023289500000004,-98.688102
2721,USA,9,,,9,566719.0,30.654515500000002,-97.6025525
2722,USA,0,,,0,58057.0,31.7942655,-95.656497
2723,USA,0,,,0,18128.0,32.3045195,-102.6378665
2724,USA,0,,,0,87092.0,31.27652,-94.5664885
2725,USA,0,,,0,23792.0,28.078273499999998,-97.0259885
2726,USA,0,,,0,8786.0,33.616121,-98.687302
2727,USA,0,,,0,1892.0,34.965289500000004,-101.35776899999999
2728,USA,0,,,0,50310.0,28.9316755,-98.451776
2729,USA,0,,,0,29989.0,29.849221000000004,-96.3140715
2730,USA,0,,,0,7027.0,34.068783,-102.831248
2731,USA,0,,,0,22824.0,29.729752,-99.190956
2732,USA,0,,,0,86976.0,30.103052,-97.336955
2733,USA,0,,,0,3582.0,33.6157695,-99.21436899999999
2734,USA,0,,,0,32587.0,28.424665500000003,-97.7326715
2735,USA,0,,,0,11702.0,30.219826,-98.358613
2736,USA,0,,,0,648.0,32.7438545,-101.432331
2737,USA,0,,,0,18691.0,31.897582500000002,-97.6413635
2738,USA,0,,,0,9267.0,29.819019,-103.0606865
2739,USA,0,,,0,1516.0,34.5302855,-101.2082595
2740,USA,0,,,0,7114.0,27.0230565,-98.26106999999999
2741,USA,0,,,0,18389.0,30.513277000000002,-96.62142349999999
2742,USA,0,,,0,47542.0,30.7305525,-98.1438735
2743,USA,0,,,0,43247.0,29.8518125,-97.60753050000001
2744,USA,0,,,0,21561.0,28.3958115,-96.626644
2745,USA,0,,,0,13994.0,32.297022999999996,-99.372853
2746,USA,0,,,0,13033.0,32.989183000000004,-94.936074
2747,USA,0,,,0,6005.0,35.4037035,-101.354438
2748,USA,0,,,0,30119.0,33.0953735,-94.3483565
2749,USA,0,,,0,52592.0,31.7818495,-95.1628825
2750,USA,0,,,0,7291.0,34.529677,-100.207642
2751,USA,0,,,0,10456.0,33.811953,-98.18465350000001
2752,USA,0,,,0,2836.0,33.6067685,-102.8257455
2753,USA,0,,,0,3370.0,31.88979,-100.5302535
2754,USA,0,,,0,8397.0,31.745933500000003,-99.458967
2755,USA,0,,,0,2962.0,34.964751,-100.270542
2756,USA,0,,,0,21217.0,29.60466,-96.524822
2757,USA,0,,,0,13534.0,31.9727125,-98.54048449999999
2758,USA,0,,,0,4276.0,31.3337815,-99.858533
2759,USA,0,,,0,40574.0,33.686394,-97.2154625
2760,USA,0,,,0,74808.0,31.390196500000002,-97.799306
2761,USA,0,,,0,1389.0,34.074876,-100.258156
2762,USA,0,,,0,3499.0,30.687244500000002,-101.6746955
2763,USA,0,,,0,5779.0,33.6141925,-101.30118399999999
2764,USA,0,,,0,2204.0,31.332061,-104.47139849999999
2765,USA,0,,,0,7200.0,36.277967499999995,-102.6021935
2766,USA,0,,,0,12619.0,32.7425545,-101.94863000000001
2767,USA,0,,,0,5349.0,33.357214,-95.584209
2768,USA,0,,,0,2249.0,33.616432,-100.7793035
2769,USA,0,,,0,10308.0,28.4229705,-99.7542565
2770,USA,0,,,0,3319.0,34.9654335,-100.8148635
2771,USA,0,,,0,11212.0,27.6602265,-98.5178945
2772,USA,0,,,0,18322.0,32.296639500000005,-98.796899
2773,USA,0,,,0,162124.0,31.869133500000004,-102.54306700000001
2774,USA,0,,,0,1928.0,29.9569805,-100.22726750000001
2775,USA,0,,,0,42446.0,32.215275,-98.208011
2776,USA,0,,,0,17335.0,31.254244500000002,-96.9374875
2777,USA,0,,,0,25349.0,29.8962255,-96.94386850000001
2778,USA,0,,,0,3839.0,32.743131,-100.402425
2779,USA,0,,,0,5837.0,34.071472,-101.303007
2780,USA,0,,,0,1200.0,33.987902000000005,-99.761489
2781,USA,0,,,0,10766.0,33.1756415,-95.21720400000001
2782,USA,0,,,0,19808.0,31.712959,-96.1420065
2783,USA,0,,,0,19816.0,28.8659505,-99.1073605
2784,USA,0,,,0,20901.0,32.740645,-102.6338095
2785,USA,0,,,0,6578.0,33.1791195,-101.298047
2786,USA,0,,,0,26804.0,30.3170865,-98.94594649999999
2787,USA,0,,,0,1388.0,31.869193,-101.5201505
2788,USA,0,,,0,7584.0,28.656956,-97.4683565
2789,USA,0,,,0,20826.0,29.447211499999998,-97.4946495
2790,USA,0,,,0,21895.0,35.400718,-100.8126295
2791,USA,0,,,0,133991.0,33.6787025,-96.6620075
2792,USA,0,,,0,28360.0,30.544656,-95.9963055
2793,USA,0,,,0,163694.0,29.611769,-97.971935
2794,USA,0,,,0,33830.0,34.0689035,-101.8269975
2795,USA,0,,,0,3028.0,34.53052,-100.6810135
2796,USA,0,,,0,8484.0,31.7171475,-98.1150835
2797,USA,0,,,0,5463.0,36.277402,-101.3545355
2798,USA,0,,,0,3922.0,34.3175235,-99.73642149999999
2799,USA,0,,,0,57207.0,30.31219,-94.4022105
2800,USA,0,,,0,66726.0,32.5598355,-94.37246
2801,USA,0,,,0,5619.0,35.838868,-102.6024975
2802,USA,0,,,0,5813.0,33.1779925,-99.73111899999999
2803,USA,0,,,0,3825.0,35.837803,-100.27030649999999
2804,USA,0,,,0,82299.0,32.1823055,-95.940325
2805,USA,0,,,0,865939.0,26.412178000000004,-98.224568
2806,USA,0,,,0,36354.0,31.987169,-97.10748199999999
2807,USA,0,,,0,60537.0,32.396145000000004,-97.8419155
2808,USA,0,,,0,36810.0,33.168812,-95.5859445
2809,USA,0,,,0,23169.0,31.259551000000002,-95.363106
2810,USA,0,,,0,36459.0,32.306179,-101.434791
2811,USA,0,,,0,4795.0,31.315477500000004,-105.4527975
2812,USA,0,,,0,96493.0,33.1233735,-96.0780225
2813,USA,0,,,0,21198.0,35.839731,-101.3546005
2814,USA,0,,,0,1522.0,31.304707,-100.9817815
2815,USA,0,,,0,8843.0,33.2342065,-98.172371
2816,USA,0,,,0,14874.0,28.9691425,-96.6238825
2817,USA,0,,,0,35872.0,30.699868,-94.1617655
2818,USA,0,,,0,2252.0,30.758696500000003,-104.2110535
2819,USA,0,,,0,255001.0,29.8746995,-94.1415335
2820,USA,0,,,0,5248.0,27.071317999999998,-98.686276
2821,USA,0,,,0,40822.0,27.659473499999997,-98.0133265
2822,USA,0,,,0,19817.0,32.7373875,-99.879272
2823,USA,0,,,0,15650.0,28.9448875,-97.88281500000001
2824,USA,0,,,0,128622.0,32.5982425,-96.302943
2825,USA,0,,,0,45641.0,29.928221999999998,-98.66708249999999
2826,USA,0,,,0,442.0,26.940741499999998,-97.636886
2827,USA,0,,,0,726.0,33.180396,-100.7781185
2828,USA,0,,,0,52405.0,30.036047999999997,-99.337673
2829,USA,0,,,0,4362.0,30.498835999999997,-99.7090895
2830,USA,0,,,0,277.0,33.616689,-100.2548355
2831,USA,0,,,0,3767.0,29.353933500000004,-100.454226
2832,USA,0,,,0,31129.0,27.422620000000002,-97.640856
2833,USA,0,,,0,3653.0,33.616741999999995,-99.734439
2834,USA,0,,,0,49728.0,33.657571000000004,-95.5831875
2835,USA,0,,,0,13158.0,34.0689035,-102.35059
2836,USA,0,,,0,21229.0,31.246627,-98.238052
2837,USA,0,,,0,7531.0,28.338953000000004,-99.0982885
2838,USA,0,,,0,17144.0,30.294584499999996,-96.987673
2839,USA,0,,,0,17270.0,31.313846500000004,-95.99927149999999
2840,USA,0,,,0,86323.0,30.188914500000003,-94.804066
2841,USA,0,,,0,23519.0,31.5178935,-96.584422
2842,USA,0,,,0,3355.0,36.2776895,-100.2735615
2843,USA,0,,,0,12166.0,28.4219245,-98.07190250000001
2844,USA,0,,,0,21646.0,30.703767499999998,-98.6578265
2845,USA,0,,,0,152.0,31.825986999999998,-103.65481949999999
2846,USA,0,,,0,5877.0,33.177231,-101.816549
2847,USA,0,,,0,7987.0,31.217127500000004,-99.347166
2848,USA,0,,,0,749.0,28.3528775,-98.56882399999999
2849,USA,0,,,0,14422.0,30.958603999999998,-95.92862650000001
2850,USA,0,,,0,9928.0,32.784619,-94.3743125
2851,USA,0,,,0,5753.0,32.306011,-101.94999449999999
2852,USA,0,,,0,4280.0,30.719742,-99.22449350000001
2853,USA,0,,,0,58485.0,28.641577500000004,-100.389881
2854,USA,0,,,0,2139.0,30.899179999999998,-99.8000515
2855,USA,0,,,0,25131.0,30.7839445,-96.964016
2856,USA,0,,,0,4921.0,31.477095000000002,-98.629201
2857,USA,0,,,0,8145.0,32.306554999999996,-100.92231149999999
2858,USA,0,,,0,19596.0,33.7125255,-97.731502
2859,USA,0,,,0,21485.0,35.837720000000004,-101.89290749999999
2860,USA,0,,,0,12339.0,33.121933500000004,-94.73604399999999
2861,USA,0,,,0,1234.0,34.073908,-100.779412
2862,USA,0,,,0,65711.0,31.535154499999997,-94.640989
2863,USA,0,,,0,49565.0,32.062521000000004,-96.4748245
2864,USA,0,,,0,13746.0,30.714636499999997,-93.7137665
2865,USA,0,,,0,14751.0,32.303841999999996,-100.405948
2866,USA,0,,,0,9947.0,36.278118,-100.81593050000001
2867,USA,0,,,0,83572.0,30.054588,-93.902908
2868,USA,0,,,0,28875.0,32.7597695,-98.316175
2869,USA,0,,,0,23148.0,32.183665000000005,-94.30717800000001
2870,USA,0,,,0,138371.0,32.7793615,-97.8055085
2871,USA,0,,,0,9864.0,34.530055,-102.78458149999999
2872,USA,0,,,0,15673.0,30.712057,-102.6767305
2873,USA,0,,,0,50031.0,30.817790000000002,-94.86905300000001
2874,USA,0,,,0,6948.0,29.944573499999997,-104.387417
2875,USA,0,,,0,12159.0,32.845659000000005,-95.8111875
2876,USA,0,,,0,136271.0,34.965325,-101.89589000000001
2877,USA,0,,,0,3741.0,31.365349,-101.52165649999999
2878,USA,0,,,0,3478.0,29.8529255,-99.8323015
2879,USA,0,,,0,12175.0,33.6402115,-95.02346899999999
2880,USA,0,,,0,15695.0,31.383297499999998,-103.55669549999999
2881,USA,0,,,0,7032.0,28.3076185,-97.152698
2882,USA,0,,,0,903.0,35.838337,-100.813113
2883,USA,0,,,0,17284.0,31.0263995,-96.5337035
2884,USA,0,,,0,100657.0,32.897962,-96.4080985
2885,USA,0,,,0,10234.0,31.8296985,-99.974866
2886,USA,0,,,0,10589.0,31.373053499999997,-93.824496
2887,USA,0,,,0,8232.0,31.376438,-94.191165
2888,USA,0,,,0,28719.0,30.6131295,-95.0987255
2889,USA,0,,,0,66893.0,27.9994695,-97.5217875
2890,USA,0,,,0,6054.0,31.205922499999996,-98.7534695
2891,USA,0,,,0,2895.0,30.897402000000003,-100.538696
2892,USA,0,,,0,16866.0,32.7477685,-100.915216
2893,USA,0,,,0,3253.0,32.7358775,-99.354021
2894,USA,0,,,0,25418.0,31.7755435,-94.1569415
2895,USA,0,,,0,3079.0,36.2779665,-101.8932405
2896,USA,0,,,0,9016.0,32.202973,-97.78034
2897,USA,0,,,0,64525.0,26.510827000000003,-98.746037
2898,USA,0,,,0,9433.0,32.7359025,-98.835833
2899,USA,0,,,0,1311.0,31.821834999999997,-101.044612
2900,USA,0,,,0,1362.0,33.178922,-100.2540175
2901,USA,0,,,0,3758.0,30.499071,-100.5384385
2902,USA,0,,,0,7462.0,34.53024,-101.7350275
2903,USA,0,,,0,137640.0,32.3020335,-99.890745
2904,USA,0,,,0,823.0,30.21922,-102.106647
2905,USA,0,,,0,12287.0,33.1741315,-102.335476
2906,USA,0,,,0,1515.0,33.177719,-99.2116595
2907,USA,0,,,0,33033.0,33.190228499999996,-94.9674565
2908,USA,0,,,0,118189.0,31.3958185,-100.68959050000001
2909,USA,0,,,0,14740.0,31.105748,-95.138864
2910,USA,0,,,0,21696.0,30.792492499999998,-94.358245
2911,USA,0,,,0,41260.0,32.7123795,-94.9128805
2912,USA,0,,,0,3671.0,31.3655555,-102.046926
2913,USA,0,,,0,26846.0,29.356916,-99.7619575
2914,USA,0,,,0,49208.0,29.7633005,-101.2300305
2915,USA,0,,,0,56019.0,32.596861,-95.762947
2916,USA,0,,,0,92035.0,28.7959645,-96.9758915
2917,USA,0,,,0,72480.0,30.781233500000003,-95.5952705
2918,USA,0,,,0,53126.0,29.986794500000002,-95.995436
2919,USA,0,,,0,11720.0,31.459402,-103.18906650000001
2920,USA,0,,,0,35108.0,30.221964,-96.439565
2921,USA,0,,,0,41619.0,29.2985485,-96.2411315
2922,USA,0,,,0,5191.0,35.400999,-100.27027149999999
2923,USA,0,,,0,12820.0,34.1464225,-99.214004
2924,USA,0,,,0,21515.0,26.455536499999997,-97.6139585
2925,USA,0,,,0,50224.0,29.162042,-98.0678895
2926,USA,0,,,0,7720.0,31.869286499999998,-103.0632385
2927,USA,0,,,0,68305.0,33.212447999999995,-97.65232850000001
2928,USA,0,,,0,45129.0,32.778698999999996,-95.4087495
2929,USA,0,,,0,8591.0,33.17366,-102.8297575
2930,USA,0,,,0,18045.0,33.174917,-98.687302
2931,USA,0,,,0,14190.0,26.945424,-99.2040895
2932,USA,0,,,0,11983.0,28.8659505,-99.7616785
2933,USA,265,,,265,28995881.0,31.17752824,-100.0884705
2934,USA,3,,,3,,39.49994305,-111.54443970000001
2935,USA,14,,,14,351713.0,40.9630955,-112.11598400000001
2936,USA,60,,,60,1152633.0,40.668084,-111.90830749999999
2937,USA,0,,,0,15449.0,37.7489775,-110.22692099999999
2938,USA,39,,,39,41933.0,40.9000835,-110.82489050000001
2939,USA,2,,,2,69907.0,40.490421000000005,-113.095716
2940,USA,0,,,0,35438.0,40.160168,-109.542943
2941,USA,0,,,0,19964.0,40.320004,-110.4357295
2942,USA,0,,,0,980.0,40.832221999999994,-109.52454099999999
2943,USA,4,,,4,622213.0,40.176926,-111.53476850000001
2944,USA,7,,,7,33240.0,40.294765000000005,-111.25641999999999
2945,USA,3,,,3,256359.0,41.2552205,-111.9569765
2946,USA,3,,,3,12045.0,41.0769745,-111.549031
2947,USA,136,,,136,3205958.0,39.49994305,-111.54443970000001
2948,USA,0,,,0,6580.0,38.3619385,-113.192927
2949,USA,0,,,0,54950.0,41.5005715,-112.957899
2950,USA,0,,,0,127068.0,41.684377500000004,-111.78621399999999
2951,USA,0,,,0,20269.0,39.640871999999995,-110.56897649999999
2952,USA,0,,,0,10014.0,39.1022945,-110.64761399999999
2953,USA,0,,,0,5080.0,37.84478,-111.308552
2954,USA,0,,,0,9764.0,38.999827,-109.6150085
2955,USA,0,,,0,52775.0,37.811655,-113.25971899999999
2956,USA,0,,,0,11555.0,39.663012,-112.8163095
2957,USA,0,,,0,7709.0,37.2718585,-111.7738475
2958,USA,0,,,0,13006.0,39.063857,-113.032176
2959,USA,0,,,0,1445.0,38.32891,-112.14262250000002
2960,USA,0,,,0,2464.0,41.572086999999996,-111.278314
2961,USA,0,,,0,30623.0,39.422766499999994,-111.631476
2962,USA,0,,,0,21539.0,38.773652500000004,-111.90834950000001
2963,USA,0,,,0,171700.0,37.3091755,-113.47616399999998
2964,USA,0,,,0,2690.0,38.33013,-110.86878300000001
2965,USA,3,0.0,,3,77036.0,47.905807,-120.52038999999999
2966,USA,4,0.0,,4,76737.0,48.12876,-123.825558
2967,USA,10,3.0,,7,481857.0,45.801251,-122.5203415
2968,USA,1,0.0,,1,4059.0,46.3118295,-117.92289099999999
2969,USA,3,0.0,,3,108987.0,46.117914,-122.7288965
2970,USA,3,0.0,,3,94347.0,46.465897,-118.8288585
2971,USA,18,1.0,,17,97331.0,47.293631,-119.50813400000001
2972,USA,1,0.0,,1,73901.0,47.162482000000004,-123.756045
2973,USA,21,1.0,,20,84460.0,48.157794,-122.559821
2974,USA,6,0.0,,6,31729.0,47.8304245,-123.610552
2975,USA,1040,75.0,,965,2233163.0,47.4324805,-121.7969185
2976,USA,18,0.0,,18,269805.0,47.6719585,-122.7433825
2977,USA,4,0.0,,4,47364.0,47.167153000000006,-120.68851399999998
2978,USA,4,0.0,,4,22107.0,45.825072999999996,-120.739452
2979,USA,2,0.0,,2,79604.0,46.5893095,-122.36154750000001
2980,USA,1,0.0,,1,10740.0,47.609032,-118.39946200000001
2981,USA,1,0.0,,1,65507.0,47.344863000000004,-123.153076
2982,USA,107,1.0,,106,891299.0,47.066154,-122.10319799999999
2983,USA,1,0.0,,1,17128.0,48.5702435,-122.98961499999999
2984,USA,33,0.0,,33,128206.0,48.476543,-121.712645
2985,USA,480,10.0,,470,814901.0,48.037258,-121.655984
2986,USA,20,0.0,,20,514631.0,47.6535685,-117.43176899999999
2987,USA,1,0.0,,1,45260.0,48.396499,-117.915958
2988,USA,11,0.0,,11,286419.0,46.9761355,-122.7023935
2989,USA,1,0.0,,1,60922.0,46.3033335,-118.516355
2990,USA,14,2.0,,12,225685.0,48.8217155,-121.88443799999999
2991,USA,16,0.0,,16,251446.0,46.564808,-120.69510149999999
2992,USA,165,0.0,,165,,,
2993,USA,0,,,0,11924.0,45.967983000000004,-121.881879
2994,USA,0,,,0,4426.0,46.265128999999995,-123.4704835
2995,USA,0,,,0,2247.0,46.350524,-117.5460095
2996,USA,0,,,0,49791.0,46.838819,-117.64426
2997,USA,0,,,0,19759.0,46.999704,-118.66412150000001
2998,USA,0,,,0,22610.0,46.2288635,-117.1980595
2999,USA,0,,,0,201877.0,46.281031,-119.40768999999999
3000,USA,0,,,0,42907.0,47.6852815,-119.63447350000001
3001,USA,0,,,0,7649.0,48.4155455,-118.48731599999999
3002,USA,0,,,0,42132.0,48.470757,-119.857871
3003,USA,0,,,0,22036.0,46.517013500000004,-123.728303
3004,USA,0,,,0,13602.0,48.5229615,-117.3308095
3005,USA,1989,93.0,,1896,7614893.0,47.27941361,-120.80671709999999
3006,USA,1,,,1,15042.0,46.5779685,-91.1523555
3007,USA,3,,,3,263378.0,44.460046000000006,-88.00379000000001
3008,USA,1,,,1,50159.0,44.0678065,-88.22310949999999
3009,USA,1,,,1,64135.0,45.073983,-91.2943245
3010,USA,5,,,5,57358.0,43.4622685,-89.3952475
3011,USA,61,,,61,542364.0,43.069541,-89.42354350000001
3012,USA,1,,,1,43208.0,46.457266499999996,-91.9225695
3013,USA,1,,,1,45131.0,44.9465935,-91.9037165
3014,USA,4,,,4,104534.0,44.726778499999995,-91.286351
3015,USA,16,,,16,103066.0,43.7405715,-88.5234625
3016,USA,1,,,1,36929.0,42.6788355,-89.6022205
3017,USA,2,,,2,85129.0,43.020219,-88.774666
3018,USA,10,,,10,169290.0,42.5808145,-88.053184
3019,USA,5,,,5,118230.0,43.90481,-91.1678275
3020,USA,1,,,1,135428.0,44.9009845,-89.769999
3021,USA,182,,,182,948201.0,43.017386,-87.9484725
3022,USA,2,,,2,187365.0,44.416276,-88.4651865
3023,USA,13,,,13,89147.0,43.367539,-87.928296
3024,USA,1,,,1,42555.0,44.7007885,-92.471595
3025,USA,4,,,4,196584.0,42.72707,-88.0365295
3026,USA,3,,,3,163129.0,42.669665,-89.07281
3027,USA,2,,,2,64249.0,43.39317,-89.9558805
3028,USA,6,,,6,115456.0,43.7172725,-87.9311795
3029,USA,2,,,2,89694.0,45.033633,-92.469596
3030,USA,3,,,3,103718.0,42.66751,-88.5409145
3031,USA,14,,,14,135693.0,43.3678245,-88.2293215
3032,USA,30,,,30,403072.0,43.018702000000005,-88.3026895
3033,USA,5,,,5,171020.0,44.0685395,-88.64493399999999
3034,USA,1,,,1,73055.0,44.466415999999995,-90.0214265
3035,USA,381,,,381,5822434.0,44.89991864,-89.56690986
3036,USA,0,,,0,20348.0,43.9452595,-89.8114625
3037,USA,0,,,0,15600.0,46.5293125,-90.6148065
3038,USA,0,,,0,45164.0,45.423233,-91.84837950000001
3039,USA,0,,,0,13125.0,44.3110745,-91.8063705
3040,USA,0,,,0,15392.0,45.898669500000004,-92.459242
3041,USA,0,,,0,34709.0,44.728065,-90.6192
3042,USA,0,,,0,16291.0,43.206361,-90.940501
3043,USA,0,,,0,87847.0,43.4141185,-88.7047825
3044,USA,0,,,0,27610.0,45.052065999999996,-87.2707365
3045,USA,0,,,0,4321.0,45.8671375,-88.371228
3046,USA,0,,,0,8991.0,45.7253055,-88.736432
3047,USA,0,,,0,51554.0,42.859257,-90.7915955
3048,USA,0,,,0,18918.0,43.807478499999995,-89.065567
3049,USA,0,,,0,23771.0,43.011221,-90.13398000000001
3050,USA,0,,,0,5676.0,46.2854815,-90.24050849999999
3051,USA,0,,,0,20478.0,44.333881,-90.7389105
3052,USA,0,,,0,26617.0,43.9452,-90.049192
3053,USA,0,,,0,20383.0,44.502105,-87.569711
3054,USA,0,,,0,16665.0,42.659671,-90.1322445
3055,USA,0,,,0,19268.0,45.249466,-89.0320725
3056,USA,0,,,0,27689.0,45.3372255,-89.73581800000001
3057,USA,0,,,0,79074.0,44.109640500000005,-87.7753295
3058,USA,0,,,0,40434.0,45.380615500000005,-88.0076245
3059,USA,0,,,0,15434.0,43.812715000000004,-89.383781
3060,USA,0,,,0,4658.0,44.9867315,-88.732954
3061,USA,0,,,0,46051.0,43.9431965,-90.644889
3062,USA,0,,,0,37830.0,45.0255215,-88.22006850000001
3063,USA,0,,,0,35470.0,45.683113,-89.5453365
3064,USA,0,,,0,7289.0,44.545776000000004,-91.983238
3065,USA,0,,,0,43598.0,45.469117,-92.52127850000001
3066,USA,0,,,0,70942.0,44.464245500000004,-89.534338
3067,USA,0,,,0,13397.0,45.679584000000006,-90.3610415
3068,USA,0,,,0,17377.0,43.35973,-90.431809
3069,USA,0,,,0,14147.0,45.4651145,-91.11003050000001
3070,USA,0,,,0,16489.0,45.8974295,-91.1143865
3071,USA,0,,,0,40796.0,44.8071225,-88.7332505
3072,USA,0,,,0,20412.0,45.206809,-90.48403499999999
3073,USA,0,,,0,29442.0,44.290607,-91.382407
3074,USA,0,,,0,30785.0,43.5767915,-90.7921605
3075,USA,0,,,0,21938.0,46.0781645,-89.488258
3076,USA,0,,,0,15878.0,45.897601,-91.7954705
3077,USA,0,,,0,51128.0,44.4619935,-88.9150255
3078,USA,0,,,0,24263.0,44.1139125,-89.2420865
3079,USA,1,,,1,28706.0,38.824874,-81.70661700000001
3080,USA,2,,,2,56811.0,39.315914500000005,-77.87673649999999
3081,USA,1,,,1,180454.0,38.2972175,-81.55465500000001
3082,USA,2,,,2,30785.0,39.877084499999995,-80.694412
3083,USA,2,,,2,59131.0,37.415795,-81.10580350000001
3084,USA,1,,,1,106420.0,39.578469,-80.09258050000001
3085,USA,1,,,1,56682.0,38.4754095,-81.880455
3086,USA,2,,,2,6955.0,39.1179535,-79.56627850000001
3087,USA,0,,,0,16535.0,39.12341,-80.018451
3088,USA,0,,,0,117123.0,39.4426275,-78.0261605
3089,USA,0,,,0,21951.0,37.996957,-81.713819
3090,USA,0,,,0,14089.0,38.705606,-80.7393255
3091,USA,0,,,0,22203.0,40.2797135,-80.5998995
3092,USA,0,,,0,93224.0,38.4135225,-82.277402
3093,USA,0,,,0,7254.0,38.827282000000004,-81.131681
3094,USA,0,,,0,8632.0,38.4657775,-81.050648
3095,USA,0,,,0,8406.0,39.270846500000005,-80.7197745
3096,USA,0,,,0,43018.0,38.0413175,-81.06479300000001
3097,USA,0,,,0,8026.0,38.9136495,-80.8312565
3098,USA,0,,,0,11626.0,39.071152000000005,-79.2335365
3099,USA,0,,,0,34786.0,37.9768865,-80.4268625
3100,USA,0,,,0,23347.0,39.314071000000006,-78.659428
3101,USA,0,,,0,29094.0,40.516904,-80.5928235
3102,USA,0,,,0,13775.0,38.9995185,-78.821214
3103,USA,0,,,0,67554.0,39.285204,-80.38534399999999
3104,USA,0,,,0,16024.0,38.947604999999996,-80.5142675
3105,USA,0,,,0,20599.0,38.159036,-82.0540495
3106,USA,0,,,0,32607.0,37.8329815,-81.902213
3107,USA,0,,,0,18223.0,37.3751965,-81.6538895
3108,USA,0,,,0,56097.0,39.513452,-80.2164815
3109,USA,0,,,0,26718.0,38.7523125,-81.99720450000001
3110,USA,0,,,0,26940.0,39.4430555,-78.9648485
3111,USA,0,,,0,23785.0,37.7434935,-82.10801049999999
3112,USA,0,,,0,13280.0,37.552029499999996,-80.53972850000001
3113,USA,0,,,0,17787.0,39.5436,-78.2455205
3114,USA,0,,,0,24842.0,38.318389,-80.834075
3115,USA,0,,,0,41755.0,40.100988,-80.628782
3116,USA,0,,,0,6997.0,38.6846925,-79.353164
3117,USA,0,,,0,7507.0,39.37238,-81.1895535
